,Target,pcd7,Large User,Total households,Population aged 65+,Females,Females aged 5-9,Females aged 65-69,Females aged 65+,Females aged 70-74,Females aged 75-79,Females aged 80-84,Females aged 85-89,Females aged 90-94,Females aged 95_99,Females aged 100+,Males,Males aged 5-9,Males aged 65-69,Males aged 65+,Males aged 70-74,Males aged 75-79,Males aged 80-84,Males aged 85-89,Males aged 90-94,Males aged 95-99,Males aged 100+,Females aged under 25,Females aged 25-44,Females aged 45-65,Males aged under 25,Males aged 25-44,Males aged 45-65,PC_Area,Mean Income,Median Income,Mode Income,Lower Quartile
11,0.0,SW1V4NB,0.0,0.13580246913580246,0.05555555555555555,0.12345679012345678,0.041666666666666664,0.07142857142857142,0.075,0.08333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.13725490196078433,0.0,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.1125,0.125,0.03636363636363636,0.13636363636363635,0.14634146341463414,SW,0.48665955176093917,0.4657133571764706,0.29545454545454547,0.430085104533617
12,0.0,W25PU,0.0,0.41975308641975306,0.25,0.35185185185185186,0.125,0.21428571428571427,0.275,0.16666666666666666,0.4444444444444444,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.38562091503267976,0.07692307692307693,0.5,0.21875,0.1111111111111111,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.11538461538461539,0.275,0.375,0.16363636363636364,0.2840909090909091,0.3902439024390244,W,0.5240128068303095,0.5044527771764706,0.29545454545454547,0.45788150366455443
13,0.0,NW89UP,0.0,0.16666666666666666,0.1527777777777778,0.24074074074074073,0.125,0.14285714285714285,0.2,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.0,0.0,0.24183006535947713,0.15384615384615385,0.125,0.09375,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.175,0.225,0.14545454545454545,0.13636363636363635,0.24390243902439024,NW,0.7107790821771611,0.6935793925882353,1.0,0.6485318604314134
14,0.0,W1K2JX,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,W,0.7257203842049093,0.7058823529411765,1.0,0.6663208853125577
15,0.0,SW1W9HR,0.0,0.1419753086419753,0.1111111111111111,0.17901234567901234,0.08333333333333333,0.07142857142857142,0.1,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.0,0.1503267973856209,0.038461538461538464,0.125,0.125,0.1111111111111111,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.15384615384615385,0.075,0.225,0.09090909090909091,0.056818181818181816,0.1951219512195122,SW,0.7876200640341515,0.785026738,1.0,0.7517289073943343
16,0.0,W104EQ,0.0,0.4876543209876543,0.2638888888888889,0.5802469135802469,0.5833333333333334,0.14285714285714285,0.3,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.0,0.0,0.6405228758169934,0.46153846153846156,0.0,0.21875,0.1111111111111111,0.5,0.0,0.07692307692307693,0.1111111111111111,0.0,0.0,0.40384615384615385,0.325,0.525,0.5818181818181818,0.3181818181818182,0.4634146341463415,W,0.27854855923159016,0.24618494847058825,0.11363636363636363,0.2128208352500266
17,0.0,NW88DL,0.0,0.15432098765432098,0.2222222222222222,0.24074074074074073,0.08333333333333333,0.14285714285714285,0.2,0.16666666666666666,0.2222222222222222,0.2857142857142857,0.0,0.0,0.0,0.0,0.32679738562091504,0.19230769230769232,0.25,0.25,0.2222222222222222,0.25,0.16666666666666666,0.07692307692307693,0.0,0.0,0.0,0.19230769230769232,0.1375,0.2,0.2,0.14772727272727273,0.3170731707317073,NW,0.41302027748132336,0.3982990787058824,0.20454545454545456,0.3690294199974298
18,0.0,W91PB,0.0,0.1419753086419753,0.1388888888888889,0.2716049382716049,0.16666666666666666,0.21428571428571427,0.175,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.2875816993464052,0.07692307692307693,0.125,0.09375,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.15,0.225,0.34545454545454546,0.11363636363636363,0.24390243902439024,W,0.5005336179295624,0.4698920988235294,0.20454545454545456,0.4118574815570006
19,0.0,W91JL,0.0,0.14814814814814814,0.05555555555555555,0.16666666666666666,0.08333333333333333,0.07142857142857142,0.05,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.16993464052287582,0.07692307692307693,0.125,0.0625,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.1625,0.125,0.07272727272727272,0.14772727272727273,0.12195121951219512,W,0.6606189967982924,0.6425653595294117,0.38636363636363635,0.5926002766176431
20,0.0,W1W6UG,0.0,0.06790123456790123,0.06944444444444445,0.08024691358024691,0.041666666666666664,0.07142857142857142,0.05,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.038461538461538464,0.125,0.09375,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0625,0.1,0.07272727272727272,0.06818181818181818,0.07317073170731707,W,0.4151547491995731,0.39705882352941174,0.1590909090909091,0.3517438601453729
21,0.0,W1U5HR,0.0,0.11728395061728394,0.1111111111111111,0.09876543209876543,0.0,0.07142857142857142,0.05,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.13071895424836602,0.0,0.25,0.1875,0.2222222222222222,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.09615384615384616,0.05,0.125,0.09090909090909091,0.06818181818181818,0.07317073170731707,W,0.6531483457844184,0.6363171355294117,0.38636363636363635,0.5884057474596187
22,0.0,W1W8QQ,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,W,0.4087513340448239,0.40588235294117647,0.20454545454545456,0.3789136174878766
23,0.0,W1T6QQ,0.0,0.030864197530864196,0.013888888888888888,0.037037037037037035,0.041666666666666664,0.0,0.025,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.032679738562091505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.025,0.025,0.01818181818181818,0.03409090909090909,0.024390243902439025,W,0.4919957310565635,0.4785373609411765,0.20454545454545456,0.4294605809651005
24,0.0,W1H5FH,0.0,0.04938271604938271,0.013888888888888888,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.03125,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.01818181818181818,0.056818181818181816,0.04878048780487805,W,0.7524012806830309,0.7352941176470589,1.0,0.7106241355485995
25,0.0,W91EZ,0.0,0.4444444444444444,0.20833333333333334,0.4506172839506173,0.16666666666666666,0.21428571428571427,0.2,0.08333333333333333,0.1111111111111111,0.2857142857142857,0.16666666666666666,0.0,0.0,0.0,0.5098039215686274,0.11538461538461539,0.125,0.21875,0.3333333333333333,0.125,0.16666666666666666,0.0,0.1111111111111111,0.0,0.0,0.28846153846153844,0.3625,0.425,0.23636363636363636,0.42045454545454547,0.43902439024390244,W,0.7150480256136607,0.7000292654117647,1.0,0.6519368810001607
26,0.0,NW14LJ,0.0,0.05555555555555555,0.09722222222222222,0.09876543209876543,0.0,0.07142857142857142,0.1,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.0,0.10457516339869281,0.038461538461538464,0.0,0.09375,0.1111111111111111,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.057692307692307696,0.075,0.075,0.05454545454545454,0.056818181818181816,0.0975609756097561,NW,0.9541088580576307,0.9758403361176471,1.0,0.9820822332474756
27,0.0,W1J7TG,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,W,0.5474919957310566,0.5620915032941176,0.29545454545454547,0.5765329645665173
28,0.0,W1K7FZ,0.0,0.006172839506172839,0.013888888888888888,0.006172839506172839,0.0,0.0,0.025,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.026143790849673203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.022727272727272728,0.0,W,0.5645677694770544,0.5546218487058824,0.29545454545454547,0.531639004193497
29,0.0,W1H5QD,0.0,0.024691358024691357,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032679738562091505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.025,0.0,0.01818181818181818,0.045454545454545456,0.0,W,0.7427961579509071,0.7379679144705882,1.0,0.6952913585722232
30,0.0,W1G6LT,0.0,0.024691358024691357,0.013888888888888888,0.030864197530864196,0.041666666666666664,0.07142857142857142,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.011363636363636364,0.024390243902439025,W,0.8601921024546425,0.8627450979999999,1.0,0.8263189093507317
31,0.0,W1D5LE,0.0,0.030864197530864196,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026143790849673203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0125,0.025,0.01818181818181818,0.022727272727272728,0.024390243902439025,W,0.4386339381003202,0.4305381727058824,0.25,0.41863965511358003
32,0.0,W1G8PA,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,W,0.4919957310565635,0.4852941176470588,0.25,0.4536652836351589
33,0.0,W24TT,0.0,0.09876543209876543,0.041666666666666664,0.12962962962962962,0.041666666666666664,0.0,0.05,0.08333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1830065359477124,0.038461538461538464,0.0,0.03125,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.057692307692307696,0.15,0.075,0.07272727272727272,0.19318181818181818,0.12195121951219512,W,0.8537886872998933,0.8676470588235294,1.0,0.8575460773906677
34,0.0,W1W6SG,0.0,0.06790123456790123,0.041666666666666664,0.07407407407407407,0.041666666666666664,0.07142857142857142,0.05,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06535947712418301,0.0,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.05,0.1,0.03636363636363636,0.03409090909090909,0.0975609756097561,W,0.6072572038420491,0.5882352941176471,0.38636363636363635,0.5507234812365746
35,0.0,NW15AH,0.0,0.24691358024691357,0.1111111111111111,0.19753086419753085,0.041666666666666664,0.0,0.05,0.08333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3006535947712418,0.038461538461538464,0.125,0.1875,0.1111111111111111,0.125,0.5,0.0,0.0,0.0,0.0,0.19230769230769232,0.15,0.175,0.2,0.23863636363636365,0.17073170731707318,NW,0.6691568836712913,0.6529668636470588,0.4318181818181818,0.6080754554405041
36,0.0,SW1V3DS,0.0,0.41358024691358025,0.4027777777777778,0.6358024691358025,0.4166666666666667,0.42857142857142855,0.45,0.16666666666666666,0.5555555555555556,0.2857142857142857,0.3333333333333333,0.0,0.5,0.0,0.5294117647058824,0.15384615384615385,0.5,0.34375,0.1111111111111111,0.25,0.16666666666666666,0.07692307692307693,0.1111111111111111,0.3333333333333333,0.0,0.46153846153846156,0.325,0.625,0.3090909090909091,0.3068181818181818,0.5365853658536586,SW,0.35218783351120597,0.32669820588235293,0.1590909090909091,0.286326466314218
37,0.0,W92AU,0.0,0.19753086419753085,0.06944444444444445,0.19135802469135801,0.125,0.07142857142857142,0.075,0.08333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.20915032679738563,0.11538461538461539,0.125,0.0625,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1346153846153846,0.1,0.25,0.16363636363636364,0.10227272727272728,0.21951219512195122,W,0.35432230522945574,0.3324964131764706,0.1590909090909091,0.29604173904116526
38,0.0,SW1V2NF,0.0,0.345679012345679,0.375,0.41358024691358025,0.25,0.35714285714285715,0.375,0.08333333333333333,0.4444444444444444,0.2857142857142857,0.16666666666666666,0.3333333333333333,0.0,1.0,0.4444444444444444,0.19230769230769232,0.25,0.375,0.4444444444444444,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.17307692307692307,0.2375,0.45,0.21818181818181817,0.26136363636363635,0.3902439024390244,SW,0.4663820704375667,0.4447004608235294,0.20454545454545456,0.3960138367548559
39,0.0,NW88JD,0.0,0.06790123456790123,0.041666666666666664,0.07407407407407407,0.041666666666666664,0.07142857142857142,0.05,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.038461538461538464,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0625,0.05,0.05454545454545454,0.09090909090909091,0.0975609756097561,NW,0.5058697972251868,0.4897236002352941,0.29545454545454547,0.4461041954810045
40,0.0,SW1X8HN,0.0,0.18518518518518517,0.20833333333333334,0.18518518518518517,0.125,0.14285714285714285,0.15,0.16666666666666666,0.1111111111111111,0.0,0.16666666666666666,0.0,0.0,0.0,0.23529411764705882,0.0,0.125,0.28125,0.3333333333333333,0.125,0.3333333333333333,0.07692307692307693,0.1111111111111111,0.0,0.0,0.1346153846153846,0.075,0.2,0.10909090909090909,0.14772727272727273,0.1951219512195122,SW,0.8025613660618997,0.7995028997647059,1.0,0.7617432706980699
41,0.0,W1G8SD,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,W,0.6969050160085379,0.6862745097647059,0.4318181818181818,0.6521438450873148
42,0.0,W1U6HP,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,W,0.7182497331910352,0.7058823529411765,1.0,0.6663208853125577
43,0.0,W1G8AN,0.0,0.030864197530864196,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.03636363636363636,0.022727272727272728,0.04878048780487805,W,0.5688367129135539,0.5630252101176471,0.29545454545454547,0.5195693619269353
44,0.0,W1B2LH,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,W,0.8954108858057631,0.9294117647058824,1.0,0.9498616874356731
45,0.0,W1H2AL,1.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,W,0.39167556029882605,0.37941176470588234,0.20454545454545456,0.35134403750218623
46,0.0,W1H7BT,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032679738562091505,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,W,0.5165421558164355,0.5110294117647058,0.29545454545454547,0.4784751037741473
47,0.0,W1U3DD,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,W,0.5133404482390609,0.4963235294117647,0.29545454545454547,0.4572095436064074
48,0.0,W1F8AS,0.0,0.006172839506172839,0.013888888888888888,0.006172839506172839,0.0,0.0,0.025,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0.2870864461045891,0.28151260505882353,0.1590909090909091,0.2658195020967485
49,0.0,SW1V3RW,0.0,0.08641975308641975,0.041666666666666664,0.06790123456790123,0.041666666666666664,0.07142857142857142,0.05,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06535947712418301,0.07692307692307693,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0375,0.1,0.01818181818181818,0.03409090909090909,0.07317073170731707,SW,0.26680896478121663,0.2469295410588235,0.11363636363636363,0.22264116903092457
50,0.0,W24NX,0.0,0.17901234567901234,0.06944444444444445,0.15432098765432098,0.08333333333333333,0.07142857142857142,0.05,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.20915032679738563,0.038461538461538464,0.125,0.09375,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.15,0.1,0.07272727272727272,0.19318181818181818,0.17073170731707318,W,0.7150480256136607,0.703047484,1.0,0.6625631155446111
51,0.0,W1D7LA,0.0,0.018518518518518517,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0375,0.0,0.0,0.022727272727272728,0.0,W,0.6691568836712913,0.6505190311764706,0.29545454545454547,0.599912644651445
52,0.0,W104HP,0.0,0.2222222222222222,0.09722222222222222,0.2037037037037037,0.125,0.07142857142857142,0.075,0.08333333333333333,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.21568627450980393,0.07692307692307693,0.25,0.125,0.1111111111111111,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1346153846153846,0.125,0.25,0.16363636363636364,0.11363636363636363,0.1951219512195122,W,0.3959445037353255,0.3806126001176471,0.1590909090909091,0.3398093645966646
53,0.0,NW87SH,0.0,0.3148148148148148,0.25,0.29012345679012347,0.08333333333333333,0.21428571428571427,0.225,0.16666666666666666,0.2222222222222222,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.3464052287581699,0.07692307692307693,0.25,0.28125,0.2222222222222222,0.125,0.16666666666666666,0.07692307692307693,0.1111111111111111,0.3333333333333333,0.0,0.15384615384615385,0.2625,0.175,0.16363636363636364,0.2727272727272727,0.21951219512195122,NW,0.6318036286019211,0.6123339658823529,0.38636363636363635,0.5634122529347231
54,0.0,NW89LA,0.0,0.012345679012345678,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0375,0.0,0.0,0.03409090909090909,0.0,NW,0.9413020277481323,0.9728506787058824,1.0,0.9952282158502264
55,0.0,W1K7HQ,0.0,0.16666666666666666,0.09722222222222222,0.12345679012345678,0.041666666666666664,0.07142857142857142,0.075,0.08333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.19607843137254902,0.038461538461538464,0.125,0.125,0.1111111111111111,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.07692307692307693,0.1,0.1,0.10909090909090909,0.1590909090909091,0.12195121951219512,W,0.6350053361792957,0.6114829164705882,0.38636363636363635,0.5698705304041386
56,0.0,W1J5LA,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,W,0.37353255069370334,0.3588235294117647,0.1590909090909091,0.33316044257121663
57,0.0,NW88BE,0.0,0.4567901234567901,0.19444444444444445,0.3765432098765432,0.25,0.07142857142857142,0.2,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.6666666666666666,0.0,0.0,0.0,0.41830065359477125,0.2692307692307692,0.125,0.1875,0.1111111111111111,0.125,0.16666666666666666,0.15384615384615385,0.0,0.0,0.0,0.25,0.225,0.4,0.4,0.19318181818181818,0.2926829268292683,NW,0.2689434364994664,0.248906174,0.11363636363636363,0.22585250066604584
58,0.0,W1U4QF,0.0,0.012345679012345678,0.0,0.012345679012345678,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.03409090909090909,0.0,W,0.2902881536819637,0.27941176470588236,0.1590909090909091,0.263161307075781
59,0.0,W1K1BQ,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,W,0.7417289220917823,0.7745098038823529,1.0,0.8141671607563624
